Room available for students,1695943555,"{'₹', 2650.0}",https://apollo-singapore.akamaized.net:443/v1/files/0fgshts8w8551-IN/image,Neat and clean room available for students only.its located in prime area.its only for boys,"Eranjipalam,Kozhikode,Kerala",Houses & Villas,4+,4+
House for rent near mankave byepass thalikulangara,1696408250,"{10000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/s61kc3x6xg4n1-IN/image,,House for rent thalikulangara advance 60000 rs rent 10000,"Mankavu Chalil,Olavanna,Kerala",Houses & Villas,2,4
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
Villa for rent,1696407001,"{25000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/df9ng8tij70b3-IN/image,,Villa for rent,"Mankavu,Kozhikode,Kerala",Houses & Villas,4,4
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
short time 1bhk fully furnished flat for rent,1559527616,"{25000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/wpvogzpemgsx1-IN/image,,"1bhk monthly  fully furnished
 flat for rent 

*Only Special Cases*

,Cyber park,Metro Hospital,Hilite mall, Cradle Hospital","Thondayad,Kozhikode,Kerala",Apartments,1,1
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
Branded Flats for rent at Calicut,1695721603,"{50000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/w9m2upf0cfoi3-IN/image,,"Looking for Flats for Rent at Calicut

* 2000 sq.ft , Fullyfurnished , 4BHK , Rent

50000 , Beach side, Calicut

* 1900sq.ft , 3 BHK ,FullyFurnished

,Amalapuri , Calicut , Rent 75000

* 1600 sq.ft , Fullyfurnished , 2BHK , Rent

30000 , Kunnathpalam , Calicut

* 1400 sq.ft , Fullyfurnished , 2BHK , Rent

30000 , Palazhi , Calicut

* 1350 sq.ft , Fullyfurnished , 2BHK , Rent

34000 , Palazhi , Calicut

* 2200 sq.ft , Fullyfurnished , 3BHK , Rent

28000 , Palazhi , Calicut

* 1000 sq.ft , Semifurnished , 2BHK , Rent

22000 , Thondayad, Calicut

* 1350 sq.ft , Semifurnished , 2BHK , Rent

25000 , pottammal, Calicut

* 1000 sq.ft , Semifurnished , 2BHK , Rent

22000 ,pottammal , Calicut

* 1400 sq.ft , Unfurnished , 3BHK , Rent

22000 ,Nadakkav  , Calicut

covered parking.

""Note images shown are for representation purpose only actual building differ""

For More details, Contact:

Big Deals Realtors

4th Floor , Hilite Business Park , Palazhy - Calicut - 673016

About Us :

Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.

We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE.

We Provide the following Specialised Features :

Hassle free Documentation

Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property

Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc","Calicut Beach,Kozhikode,Kerala",Apartments,4,4
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
3bhk Duplex semi furnished flat for rent at Thondayad bypass,1624513081,"{35000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/lxewoori65wm2-IN/image,,"3Lift

Security

Pool

Party Hall

Car parking","Thondayad,Kozhikode,Kerala",Apartments,3,2
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
2 BHK FURNISHED FLAT FOR RENT NEAR ERANJIPALAM,1695864778,"{20000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ndh4oty79cle-IN/image,,"Branded flat for rent & sale available in Calicut

2 BHK  furnished flat for rent at near Eranjipalam

located in a prime location

 amenities 
 Lift 
24 Hr Security
24 Hr power back
 parking 
 
Expecting rent : 20,000 + mnc 

8️⃣1️⃣2️⃣9️⃣5️⃣0️⃣2️⃣9️⃣9️⃣9️⃣

Note : images shown are for representation purpose only . actual buiding differ .

Call  between : 10 am - 7 pm (Sunday off)","Eranjipalam,Kozhikode,Kerala",Apartments,2,2
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
2 BHK FURNISHED FLAT FOR RENT NEAR KALLAl,1695331529,"{22000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/b0sejirefhp91-IN/image,,"Branded flat for rent & sale available in Calicut

2 BHK furnished flat for Rent near Kallai

located in a prime location 

* Very close Puthiyara jn ,  , mavooroad,  mims hospital , Palayam,new bus stand,

 amenities  :

24 Hr Security
24 Hr power backup
Covered parking 
 
Expecting rent : 22,000 + mnc 

8️⃣1️⃣2️⃣9️⃣5️⃣0️⃣2️⃣9️⃣9️⃣9️⃣

Note : images shown are for representation purpose only . actual buiding differ .

Call  between : 10 am - 7 pm (Sunday off)","Kallai,Kozhikode,Kerala",Apartments,2,2
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
2 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR THONDAYAD,1695330704,"{'₹', 17500.0}",https://apollo-singapore.akamaized.net:443/v1/files/kwzkkh0093sa-IN/image,,"Branded flat for rent & sale available in Calicut

2 BHK Branded  furnished flat for rent Near Thondayad

 amenities  :
Swimming pool
GYM
Party area
Children play area
 Lift 
24 Hr Security
24 Hr power backup
Covered parking 
 
Expecting rent : 17500 + mnc 

8️⃣1️⃣2️⃣9️⃣5️⃣0️⃣2️⃣9️⃣9️⃣9️⃣

Note : images shown are for representation purpose only . actual buiding differ .

Call  between : 10 am - 7 pm (Sunday off)","Thondayad,Kozhikode,Kerala",Apartments,2,2
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
2 BHK BRANDED UNFURNISHED FLAT FOR RENT NEAR POKUNNU,1695329684,"{'₹', 25500.0}",https://apollo-singapore.akamaized.net:443/v1/files/wni45v6uixsc3-IN/image,,"Branded flat for rent & sale available in Calicut

2 BHK Branded Un furnished flat for rent near POKUNNU 

located in a prime location

 amenities  :
Swimming pool
GYM
Party area
Children play area
 Lift 
24 Hr Security
24 Hr power backup
Covered parking 
 
Expecting rent : 25,500 +mnc

8️⃣1️⃣2️⃣9️⃣5️⃣0️⃣2️⃣9️⃣9️⃣9️⃣

Note : images shown are for representation purpose only . actual buiding differ .

Call  between : 10 am - 7 pm (Sunday off)","Pokkunnu,Kozhikode,Kerala",Apartments,2,2
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
Semifurnished 2bhk Flat for Rent at Kozhikode,1683552868,"{20000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/gvkdcj33usvh2-IN/image,,"Looking for SemiFurnished Flat for Rent at Have a Look..

Enjoy the panoramic views of green hillocks on one side and the bustling highway on the other from these premium apartments in Kozhikode.

Having this 2BHK Branded SemiFurnished flat is available at Karaparamba , Calicut.

Located 6kms from the Mofussil Bus Stand, Mavoor Road.

It has a super built-up area of 1200Sq. Ft.

Having amenities like :-

Set in acres of elegantly landscaped gardens, this residential space has a Party Hall, Jogging Track, Meditation Center, Cycle Track, Amphitheater, Health Center, Sauna and Jacuzzi in addition to the staples like Children’s Park and Swimming Pool

covered parking.

Rent 20000

For More details, Contact:

Big Deals Realtors

4th Floor , Hilite Business Park , Palazhy - Calicut - 673016

About Us :

Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.

We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE.

We Provide the following Specialised Features :

Hassle free Documentation

Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property

Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc.","Karaparamba,Kozhikode,Kerala",Apartments,2,2
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
Furnished Studio flat rent near Cyber park Thondayad bypass-FS,1683342110,"{18000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/lctvsrwq1fwh2-IN/image,,"if you Looking for single staying flat.it has 511 Sqft fully furnished.

Rent-18000 + maintenance

Note: images shown are for representation purpose only actual building differ

For more details, contact:

Big deals realtors
4th floor , hilite business park,
Palazhi - Calicut - 673014

About us :

Big deals is keralas no 1 real estate firm started in 2008 by a group of professionals. Presently we have 8 branches in kerala and an overseas branch at uae , our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.

We are executive member of national association of realtors and calicut realtors association india with tie up of 43 associations across india and uae.

We provide the following specialised features :

Hassle free documentation

Maintenance care fixing of electrical, plumbing and carpentry faults before handing over of the property

Ensure owner dues settlement association dues , electricity , water and gas connection dues , land and property taxes etc.","Thondayad,Kozhikode,Kerala",Apartments,1,1
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
Flat 1 BHK Landmark World - Direct Owner,1696395400,"{20000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/gplyufvqeglj1-IN/image,,"Direct from owner and no agent charges applies. Looking for decent tenant, Executive bachelor, Executive Students or Couple

Available for 6 months / yearly .

 Maintenance fees included and Electricity are Extra. Refundable Security deposit applies.
For more details and terms & conditions please contact.
Beautiful furnished Apartment 511 sq ft. highway facing Thondayad Bypass for rent . Very nice balcony view, close to Metro Cardiac Hospital and Cradle/Matria hospital.
Apartment has AC , TV and other appliances like Refrigerator, Washing Machine, Electric Plate, Kettle etc..
Access to:
Gym/Fitness Club
Family/Ladies only club house
Kids play area
Rooftop party area
Rooftop pool
multi purpose hall
mini theatre
badminton and basketball court
Ground Floor Grocery store and snacks stall available
24*7 security and facilities management
No Pets allowed","Thondayad,Kozhikode,Kerala",Apartments,1,1
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
3 BHK FURNISHED FLAT FOR RENT NEAR HILITE MALL,1692765705,"{30000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/g0a9v6x4vj6e1-IN/image,,"Branded flat for rent & sale available in Calicut

3BHK   furnished flat for rent at near Hilite mall


 amenities  :

GYM
Party area
Children play area
 Lift 
24 Hr Security
24 Hr power backup
Covered parking 
 
Expecting rent : 30,000

8️⃣1️⃣2️⃣9️⃣5️⃣0️⃣2️⃣9️⃣9️⃣9️⃣

Note : images shown are for representation purpose only . actual buiding differ .

Call  between : 10 am - 6 pm (Sunday off)","Thondayad,Kozhikode,Kerala",Apartments,3,3
property name,property id,price,img,ratings,description,location,property type,bathroom,bedrooms
Furnished / Semi furnished 2/3 Bedroom flats.,1569963250,"{17000.0, '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/6zm9jwgjwu1c3-IN/image,,"3 bhk at Potammal semi furnished flat 21000 k adv 3 months

3 bhk at Ashokapuram premium Furnished flat 35000 k adv 3 months.

2 bhk at Easthill rd semi furnished flat 15000 k adv 3 months
.
2 bhk at Methotutazam Furnished flat 18500 k adv 3 months

3 bhk at Mananjira semi furnished flat 24000 k adv 3 months.

2 bhk at Methotutazam Furnished flat 17500 k adv 3 months.

2 bhk at Civil lil Furnished flat 20000 k adv 4 months.

2 bhk at ymca semi furnished flat 18000 k adv 3 months.

3 bhk at Fathima semi furnished flat 20000 k adv 3 months.

2 bhk at Govindapuram Furnished flat 20000 k adv 3 months

3 bhk at Paniker rd Furnished flat 24000 k adv 3 months.

3 bhk at Karaparambu Furnished flat 23000 k adv 3 months.

2 bhk at Jafferkhan semi furnished flat 17000 k adv 3 months.

3 bhk at Meenchanda Furnished flat 32000 k adv 4 months.

3 bhk at Sales tax Furnished flat 30000 k adv 4 months.

2 bhk at Pushpa jn semi furnished flat at 16000 k adv 3 months

3 bhk at Beach rd lil Furnished flat 25000 k adv 3 months.

2 bhk at Tondayaad Corinth semi furnished flat 25000 k adv 3 months.

3 bhk at Mims Furnished flat 25000 k adv 3 months

2 bhk at Paniker rd semi furnished flat at 16000 k adv 3 months.


3 bhk at Pilaster Furnished flat 34000 k adv 4 months.

3 bhk at Pilaster Furnished flat 30000 k adv 3 months.

3 bhk at Tondayaad cs semi furnished flat 20000 k adv 3 months.

2 bhk at Mims semi furnished flat 15000 k adv 3 months.

2 bhk near meitra Furnished  flat 21000 k adv 3 months.

2 bhk at Palayam Furnished flat 20000 k adv 3 months.

3 bhk at Chalapuram semi furnished flat 20000 k adv 3 months.

3 bhk at Karaparambu new semi furnished flat 30000 k adv 3 months.

3 bhk at Karaparambu new Furnished flat 35000 k adv 4 months.

2 bhk at Parayanjeri semi furnished flat 16000 k adv 3 months.

3 bhk at Kotooly semi furnished flat at 25000 k adv 3 months.

3 bhk at Mathara Furnished flat at 25000 k adv 4 months.

2 bhk at Chakortukulam semi furnished flat 16000 k adv 3 months.

2 bhk at Cherooty rd lil Furnished flat 20500 k adv 3 months.

3 bhk at Eranipalam bypass semi furnished flat 27000 k adv 3 months.

2 bhk at Palazhi Furnished flat at 22000 k adv 3 months.

2 bhk semi furnished flat at 4 th gate 15000 k adv 3 months.

3 bhk flat semi furnished at malaparambu 20000 k adv 3 months.

3 bhk at Metromax Furnished flat 32000 k adv 4 months.

3 bhk at Cherooty rd Furnished flat at 25000 k adv 3 months.

2 bhk at Eranipalam Furnished flat at 21000 k adv 4 months.

2 bhk at Meenchanda Furnished flat at 25000 k adv 4 months.

3 bhk at Palayam Furnished flat at 25000 k adv 3 months.

2 bhk at Potammal q semi furnished flat at 19000 k adv 3 months.

3 bhk at Jawahar Nagar Furnished flat at 27000 k adv 3 months.

3 bhk at kunduparambu Furnished flat at 22000 k adv 3 months.

3 bhk at kunduparambu semi furnished flat at 19000 k adv 3 months.

2 bhk at Civil lil furnished  flat at 21000 k adv 3 months.

2 bhk at Kunnathpalam semi furnished flat at 20000 k adv 3 months.

3 bhk at Kommeri px Furnished flat at 21000 k adv 3 months.

2 bhk at Palazhi landmark Furnished flat at 25000 k adv 3 months.

2 bhk at Potammal Furnished flat at 20000 k adv 3 months.

2 bhk Furnished flat at Residency hilite at 30000 k adv 3 months.

2 bhk at eranipalam bypass semi furnished flat at 25000 k adv 3 months.

3 bhk Furnished flat at Potammal at 30000 k adv 3 months.

2 Bhk flat semi furnished at Cheverambalam 17000 k adv 3 months.

2 Bhk flat semi Furnished at Landmark bypass at 22000 k adv 3 months.

2 Bhk flat Residency hilite Furnished at 36000 k adv 3 months.

2 bhk semi furnished flat at residency Hilite at 26000 k adv 3 months.

Service charge as per industry standards.we are real estate consultants.","Nadakkavu,Kozhikode,Kerala",Apartments,3,3
